plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,cau_trat,tra_reut,tr_po_pl,tra_cost,raz_op_t,tra_pindo2,gasto_tra_pindo2,tra_pindo1,gasto_tra_pindo1,tra_rareo2,gasto_tra_rareo2,tra_rareo1,gasto_tra_rareo1,tra_ragro2,gasto_tra_ragro2,tra_ragro1,gasto_tra_ragro1,tra_inceo2,gasto_tra_inceo2,tra_inceo1,gasto_tra_inceo1,tra_rotro2,gasto_tra_rotro2,tra_rotro1,gasto_tra_rotro1,tra_intero2,gasto_tra_intero2,tra_intero1,gasto_tra_intero1,tra_oper_a,tra_reut_a,tr_po_pl_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
2002,ALFREDO V. BONFIL,1,NA,NA,1.23,3,12,235600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,LA PUERTA,1,NA,NA,3.39,3,13,481308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL CERESO EL HONGO,1,NA,NA,NA,2,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Pretratamiento,No Aplica,14,108440,11535,93564,Urbanos,Baja California,Tecate,2,3,152,0.767,ALTO,15.5,3354.6,0.883,0.641,0.798
2003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE TECATE,1,NA,NA,NA,2,1,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Pretratamiento,No Aplica,14,108440,11535,93564,Urbanos,Baja California,Tecate,2,3,152,0.767,ALTO,15.5,3354.6,0.883,0.641,0.798
2004,LA MORITA,1,3688162,5965263,236,2,12,NA,0,NA,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,SANTA FE,1,424600,716493,19,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,VALLE DE SAN PEDRO,1,211416,407625,11,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,PORTICOS DE SAN ANTONIO,2,NA,NA,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,No recibe agua para tratar,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,LOS VALLES,1,151974,272806,7,3,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,SAN ANTONIO DEL MAR,1,37444,89873,2,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,URBI VILLA DEL PRADO,1,515832,915825,22,2,1,NA,0,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Pretratamiento,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LAS MARAVILLAS,1,110608,181893,46,2,20,NA,0,NA,NA,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Laguna anaerobia,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,PLANTA DE TRATAMIENTO SAN ANTONIO DE LOS BUENOS,2,NA,NA,NA,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Fin de vida util,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,NATURA AMANECER,1,1001408,1838075,18,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,NATURA,1,934500,1781974,27,2,12,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,CAR,2,NA,NA,NA,0,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Otro,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,HACIENDA LAS FLORES,2,NA,NA,NA,0,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Otro,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,PLANTA INTERNACIONAL DE TRATAMIENTO DE AGUAS RESIDUALES,1,NA,NA,1171,2,12,NA,0,NA,NA,NA,NA,1,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,ING. ARTURO HERRERA SOLIS,1,468880,7552121,152,2,13,NA,0,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Laguna aireada,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2005,VISTA MARINA,1,NA,NA,2,3,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,ROSARITO NORTE,1,569380,1559905,76,2,21,NA,0,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Filtro anaerobio,No Aplica,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,ROSARITO 1,1,700420,1783249,78,2,13,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Laguna aireada,No Aplica,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,PUERTO NUEVO,1,76059,182312,2,3,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
3001,PLANTA DE TRATAMIENTO DE PUERTO SAN CARLOS,1,2793,12276,6,3,20,297312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION ZONA SUR (VIVERO),1,12088,44220,35,2,20,667744,0,NA,NA,NA,NA,NA,NA,NA,NA,1,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE VILLA IGNACIO ZARAGOZA,1,561,2749,1,2,20,98588,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA OXIDACION ZONA PONIENTE (BATALLON),1,11317,46319,45,2,20,695428,0,NA,NA,NA,NA,NA,NA,NA,NA,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION DE VILLA MORELOS,1,70,366,1,2,21,64992,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Filtro anaerobio,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE LA POZA GRANDE,1,163,852,2,3,20,22224,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE BENITO JUAREZ,1,213,1710,1,3,20,70520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION DE PUERTO ADOLFO LOPEZ MATEOS,1,2609,16176,3,2,20,299112,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION DE CD. INSURGENTES,1,7280,28781,20,2,20,450372,0,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3002,LAGUNA DE OXIDACION VILLA ALBERTO ALVARADO ARAMBURO,1,NA,NA,5,3,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3002,LAGUNA DE OXIDACION HEROICA  MULEGE,1,NA,NA,7.5,3,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3002,FRACCIONAMIENTO LOS FRAILES,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3002,LAGUNA DE OXIDACION GUERRERO NEGRO,1,NA,NA,20,3,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3002,PLANTA DE GUERRERO NEGRO,2,NA,NA,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Problemas de entrega recepcion,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3002,LAGUNA DE OXIDACION SANTA ROSALIA,1,NA,NA,30,3,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3002,FRACCIONAMIENTO INVI MULEGE,1,1556,7453.24,2.1,3,12,1097215.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3003,TODOS SANTOS,1,13343,40183,11.46,2,12,1652152,0,NA,NA,NA,NA,1,0.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3003,LOS PLANES,2,NA,NA,NA,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Fin de vida util,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA PAZ 700 LPS,1,304646,1108006,351,1,12,28962518,0,NA,NA,1,0.17,NA,NA,1,21.91,NA,NA,1,329.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3003,PESCADERO,2,NA,NA,NA,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Fin de vida util,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA PAZ,2,NA,NA,NA,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Fin de vida util,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3003,PLANTA DE TRATAMIENTO II COSTA BAJA,1,NA,NA,27.38,1,12,NA,0,NA,NA,NA,NA,NA,NA,1,27.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3008,RAIN CABO SAN LUCAS (PLANTA EL ARENAL),1,NA,NA,99,1,12,NA,0,NA,NA,NA,NA,NA,NA,1,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,MIRAMAR-PUEBLO BONITO,1,NA,NA,49,1,12,NA,0,NA,NA,NA,NA,NA,NA,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,FONATUR SAN JOSE,1,NA,NA,215,1,12,NA,0,NA,NA,NA,NA,NA,NA,1,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,LA SONORENA,1,81327,297688,77,1,12,NA,0,NA,NA,NA,NA,NA,NA,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,MESA COLORADA,1,NA,510398,77,1,12,NA,0,NA,NA,NA,NA,NA,NA,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,SANTIAGO,1,6537,23194,1,1,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,LA RIBERA,1,8705,30329,4,1,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,COUNTRY,1,NA,NA,46,1,12,NA,0,NA,NA,NA,NA,NA,NA,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,LOS CANGREJOS,1,NA,114974,41,1,12,NA,0,NA,NA,NA,NA,NA,NA,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,MIRAFLORES,1,10265,39264,1.8,1,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3009,PLANTA DE TRATAMIENTO LORETO,1,47823.33,186460.52,42,2,12,6726523.65,0,NA,NA,NA,NA,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,22,18052,2056,16311,Semiurbanos,Baja California Sur,Loreto,3,9,403,0.728,ALTO,25.4,3099.2,0.799,0.615,0.786
4002,PLANTA DE TRATAMIENTO UNIDAD HABITACIONAL LOS LAURELES,1,NA,280000,2.5,3,12,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LAS FLORES,1,NA,38500,3,3,29,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Desinfeccion con Cloro,No Aplica,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES FOVISSTE BELEN,1,NA,380000,4.5,3,29,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Desinfeccion con Cloro,No Aplica,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO PRESIDENTES DE MEXICO,1,NA,3000,7,3,29,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Desinfeccion con Cloro,No Aplica,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LINDA VISTA,1,NA,NA,3,3,12,200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO ARBOLEDA,1,NA,28000,3,3,1,200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Pretratamiento,No Aplica,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES AH KIM PECH,1,NA,32000,2,3,1,200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Pretratamiento,No Aplica,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE SIGLO XXI,1,NA,24000,12,3,30,200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Desinfeccion con luz UV,No Aplica,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
