plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tra_regi_a,tra_oper_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
2004,PORTICOS DE SAN ANTONIO,1,315266,590152.34,6,8,704,0,0,0,0,0,0,Estatal,Si,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,SANTA FE,1,669760,716937.75,6,14,1198,0,1,1,0,0,0,Estatal,Si,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,SAN ANTONIO DEL MAR,1,77044,157841.55,6,4,363,0,0,0,0,0,0,Estatal,Si,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,PUNTA BANDERA,1,6120078,7187969.99,6,943,3595000,0,0,1,0,0,0,Estatal,Si,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2005,VISTA MARINA,1,145968,224849.1,6,2,0,0,0,0,0,0,0,Estatal,Si,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,ROSARITO NORTE,1,2253300,4183242,6,59,42520,0,1,1,0,0,0,Estatal,Si,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,ROSARITO 1,1,1723540,2030010.29,6,59,115129,0,1,1,1,0,0,Estatal,Si,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,PUERTO NUEVO,1,74536,160152.9,6,2,0,0,0,0,0,0,0,Estatal,Si,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
3001,LAGUNA DE OXIDACION DE CD. INSURGENTES,1,6350,12477,4,15,1296,1296,0,0,1,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION ZONA PONIENTE (BATALLON),1,11696,23007,4,30,2592,2592,0,0,1,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION ZONA SUR (VIVERO),1,12359,24530,4,25,2160,2160,0,0,1,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION DE VILLA MORELOS,1,106,517,4,1,86,86,0,0,0,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE PUERTO SAN CARLOS,1,1174,3369,4,1,86,86,0,0,0,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE LA POZA GRANDE,1,0,0,4,1,86,86,0,0,0,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE VILLA IGNACIO ZARAGOZA,1,1064,3264,4,1,86,86,0,0,0,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION DE PUERTO ADOLFO LOPEZ MATEOS,1,3171,8688,4,4,345,345,0,0,0,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE BENITO JUAREZ,1,75,147,4,0.3,25,25,0,0,0,0,0,Municipal,Si,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3002,PLANTA DE TRATAMIENTO FRACCIONAMIENTO INVI NUEVO MULEGE,1,2748,3217,4,3,175,0,0,0,0,0,0,Municipal,Si,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3002,PLANTA LOS FRAYLES,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3002,PLANTA GUERRERO NEGRO,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,19,64022,6741,42684,Urbanos,Baja California Sur,Mulege,3,2,704,0.693,MEDIO,29,2929.1,0.768,0.558,0.777
3003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA PAZ,1,286433,633251.12,4,411,35505,35505,0,1,0,0,0,Municipal,Si,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3003,PLANTA DE TRATAMIENTO AGUAS RESIDUALES EL PESCADERO,1,6258,15481.96,4,2,189,189,0,1,0,0,0,Municipal,Si,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LOS PLANES,1,514,1618.03,4,1.5,130,130,0,2,0,0,0,Municipal,Si,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE TODOS SANTOS,1,11714,26113,8,0,0,0,0,0,0,0,0,Privado,Si,20,292241,37267,270846,Urbanos,Baja California Sur,La Paz,3,3,19,0.825,MUY ALTO,10.1,4712.2,0.929,0.712,0.849
3008,FONATUR SAN JOSE,1,0,0,7,0,21600,21600,0,1,0,0,0,Otro publico,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,PLANTA DESARROLLO CABO CONDO (CONTRY DEL MAR),1,0,0,8,0,4320,4320,0,1,0,0,0,Privado,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,RAIN CABO SAN LUCAS (PLANTA ARENAL),1,0,0,0,0,7776,7776,0,1,0,0,0,No Aplica,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,MIRAMAR - PUEBLO BONITO,1,0,0,0,0,3456,3456,0,1,0,0,0,No Aplica,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,MESA COLORADA,1,47868.33,92342.8,4,0,6480,6480,0,1,0,0,0,Municipal,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,SANTIAGO,1,4190.58,8437.67,4,0,86.4,43,0,0,1,0,0,Municipal,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,MIRAFLORES,1,3799.67,7953.49,4,0,129.6,0,0,0,0,0,0,Municipal,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,LOS CANGREJOS,1,47868.33,92342.8,4,0,2160,2160,0,1,0,0,0,Municipal,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,LA SONORENA,1,141480,274546.66,4,0,6480,6480,0,1,0,0,0,Municipal,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3008,LA RIBERA,1,5024.33,10894.56,4,0,259.2,259,0,0,0,0,1,Municipal,Si,21,351111,19895,338979,Metropolitanos,Baja California Sur,Los Cabos,3,8,64,0.798,ALTO,13.8,4686.7,0.897,0.667,0.848
3009,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LORETO,1,56475,129943.83,4,0,855659,3239,0,1,0,0,0,Municipal,Si,22,18052,2056,16311,Semiurbanos,Baja California Sur,Loreto,3,9,403,0.728,ALTO,25.4,3099.2,0.799,0.615,0.786
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LAS FLORES
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES NOVIA DEL MAR.,1,0,5000,1,6,0,0,0,0,0,0,0,Municipal,Si,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES  PRESIDENTES,1,0,3000,1,10,0,0,0,0,0,0,0,Municipal,Si,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LOS COCKTELEROS
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES FOVISSTE BELEN
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL FRACCIONAMIENTO PALMAS III
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE SIGLO XXI
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES  QUINTA HERMOSA
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DOMICILIARIAS P.R. SAN FRANCISCO KOBEN
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LINDA VISTA
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ALMENDROS,1,0,15000,1,1.7,0,0,0,0,0,0,0,Municipal,Si,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAMULA EDZNA,1,0,5000,1,0.5,0,0,0,0,0,0,0,Municipal,Si,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES  EX HACIENDA KALA
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PABLO GARCIA
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES  PLANCHAC,1,0,6000,1,8.5,20000,0,0,0,0,0,0,Municipal,Si,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SOLIDARIDAD NACIONAL
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES  ARBOLEDA
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES FRACCIONAMIENTO MONTECARLO,1,0,14000,1,2,0,0,0,0,0,0,0,Municipal,Si,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES  VIVAH,1,0,7000,1,1.5,0,0,0,0,0,0,0,Municipal,Si,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO UNIDAD HABITACIONAL LOS LAURELES
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES AH KIM PECH
",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,24,294077,37321,267558,Urbanos,Campeche,Campeche,4,2,74,0.794,ALTO,11.9,3175.4,0.913,0.693,0.79
4003,PLANTA DE TRATAMIENTO FRACCIONAMIENTO SAN MANUEL,1,0,0,4,171000,171,0,0,0,0,0,0,Municipal,Si,25,248845,23814,219186,Urbanos,Campeche,Carmen,4,3,100,0.783,ALTO,13.3,3744,0.901,0.655,0.814
4003,PLANTA DE TRATAMIENTO FRACCIONAMIENTO ARCILA,1,2459,11433,4,79000,79,0,0,0,0,0,0,Municipal,Si,25,248845,23814,219186,Urbanos,Campeche,Carmen,4,3,100,0.783,ALTO,13.3,3744,0.901,0.655,0.814
4003,PLANTA DE TRATAMIENTO,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,25,248845,23814,219186,Urbanos,Campeche,Carmen,4,3,100,0.783,ALTO,13.3,3744,0.901,0.655,0.814
4003,PLANTA DE TRATAMIENTO FRACCIONAMIENTO FOVISSSTE,1,4982,16323,4,385000,385,0,0,0,0,0,0,Municipal,Si,25,248845,23814,219186,Urbanos,Campeche,Carmen,4,3,100,0.783,ALTO,13.3,3744,0.901,0.655,0.814
4003,PLANTA DE TRATAMIENTO FRACCIONAMIENTO REFORMA,1,25440,88724,4,130000,130,0,0,0,0,0,0,Municipal,Si,25,248845,23814,219186,Urbanos,Campeche,Carmen,4,3,100,0.783,ALTO,13.3,3744,0.901,0.655,0.814
4003,PLANTA DE TRATAMIENTO ORIZABA,1,0,0,2,281000,281,0,0,0,0,0,0,Estatal,Si,25,248845,23814,219186,Urbanos,Campeche,Carmen,4,3,100,0.783,ALTO,13.3,3744,0.901,0.655,0.814
5002,"PLANTA TRATADORA DE AGUAS RESIDUALES DE CIUDAD ACUNA, COAHUILA",1,0,0,8,455.9,39389.76,456,1,0,0,0,0,Privado,Si,36,163058,11800,160225,Urbanos,Coahuila de Zaragoza,Acuna,5,2,216,0.754,ALTO,12.2,2971.6,0.91,0.604,0.78
5010,PLANTA TRATADORA DE AGUAS RESIDUALES III,1,0,0,6,0,50342,0,1,0,0,0,0,Estatal,Si,44,82409,9286,77831,Urbanos,Coahuila de Zaragoza,Frontera,5,10,255,0.748,ALTO,15.6,2442.6,0.882,0.632,0.75
5011,PLANTA TRATADORA DE AGUAS RESIDUALES (GENERAL CEPEDA),1,0,0,2,0,691200,691200,0,0,1,0,0,Estatal,Si,45,11898,1781,5535,Semiurbanos,Coahuila de Zaragoza,General Cepeda,5,11,1393,0.636,MEDIO,36.7,2361.2,0.703,0.493,0.745
5018,PLANTA TRATADORA DE AGUAS RESIDUALES III,1,0,0,6,0,18374908,50342,1,0,0,0,0,Estatal,Si,52,237951,30877,237169,Urbanos,Coahuila de Zaragoza,Monclova,5,18,81,0.788,ALTO,15,3445.9,0.887,0.688,0.802
5025,AGUAS DEPURADAS S.A.,1,232744.58,318896.5,8,737.01,63678,63678,1,0,0,0,0,Privado,Si,59,176327,17040,173959,Urbanos,Coahuila de Zaragoza,Piedras Negras,5,25,111,0.778,ALTO,9.6,3245.6,0.933,0.637,0.793
5027,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,1,0,0,1,0,7776,7776,1,0,0,0,0,Municipal,Si,61,122243,7422,114010,Urbanos,Coahuila de Zaragoza,Ramos Arizpe,5,27,113,0.778,ALTO,10.9,3786.5,0.922,0.625,0.816
5030,PLANTA TRATADORA DE AGUAS RESIDUALES PRINCIPAL,1,660445,408460,9,0,80093,283,1,2,0,0,1,Privado,Si,64,879958,89453,864431,Metropolitanos,Coahuila de Zaragoza,Saltillo,5,30,50,0.805,MUY ALTO,8.5,3650,0.942,0.683,0.811
5030,PLANTA TRATADORA DE AGUAS RESIDUALES DEL GRAN BOSQUE URBANO,1,87714,122884,9,0,4752,1844,0,1,0,0,1,Privado,Si,64,879958,89453,864431,Metropolitanos,Coahuila de Zaragoza,Saltillo,5,30,50,0.805,MUY ALTO,8.5,3650,0.942,0.683,0.811
5035,PLANTA TRATADORA PARQUE FUNDADORES,1,1000,14000,4,3.5,300,0,0,1,0,0,0,Municipal,Si,69,720848,87543,698493,Metropolitanos,Coahuila de Zaragoza,Torreon,5,35,73,0.794,ALTO,9.2,3264.8,0.936,0.674,0.794
5035,BOSQUE URBANO DE TORREON,1,20000,28000,4,10,860,0,0,1,0,0,0,Municipal,Si,69,720848,87543,698493,Metropolitanos,Coahuila de Zaragoza,Torreon,5,35,73,0.794,ALTO,9.2,3264.8,0.936,0.674,0.794
5035,PLANTA TRATADORA MUNICIPAL,1,326607,509593,4,1376.18,43399155,0,0,0,1,0,0,Municipal,Si,69,720848,87543,698493,Metropolitanos,Coahuila de Zaragoza,Torreon,5,35,73,0.794,ALTO,9.2,3264.8,0.936,0.674,0.794
5035,PLANTA CLARIFICADORA,1,4450,10330,4,0,2160,2160,1,1,1,0,0,Municipal,Si,69,720848,87543,698493,Metropolitanos,Coahuila de Zaragoza,Torreon,5,35,73,0.794,ALTO,9.2,3264.8,0.936,0.674,0.794
6001,PTAR RINCON DE LOPEZ,1,176,785,4,0,51.84,6,0,0,0,0,0,Municipal,Si,73,27626,3966,21759,Semiurbanos,Colima,Armeria,6,1,727,0.692,MEDIO,16.7,2557.8,0.873,0.501,0.757
6001,CUYUTLAN,1,711,2304,4,0,51.84,6,0,0,0,0,0,Municipal,Si,73,27626,3966,21759,Semiurbanos,Colima,Armeria,6,1,727,0.692,MEDIO,16.7,2557.8,0.873,0.501,0.757
6002,PLANTA DE TRATAMIENTO CARDONA,1,0,0,5,1,0,0,0,0,0,0,0,Intermunicipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,PLANTA DE TRATAMIENTO ESTAPILLA,1,0,0,5,2,0,0,0,0,0,0,0,Intermunicipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,SITIO DE TRATAMIENTO LAGUNA DE OXIDACION TEPAMES,1,0,0,5,26,0,0,0,0,0,0,0,Intermunicipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,PLANTA DE TRATAMIENTO PISCILA I,1,0,0,4,4,0,0,0,0,0,0,0,Municipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,PLANTA DE TRATAMIENTO LOS ASMOLES,1,0,0,5,1,0,0,0,0,0,0,0,Intermunicipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,LAGUNA DE OXIDACION LO DE VILLA,1,0,0,5,10,0,0,0,0,0,0,0,Intermunicipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,PLANTA DE TRATAMIENTO PUERTA DE ANZAR,1,0,0,5,3,0,0,0,0,0,0,0,Intermunicipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,PLANTA DE TRATAMIENTO PISCILA II,1,0,0,5,4,0,0,0,0,0,0,0,Intermunicipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,LAGUNA DE OXIDACION LOS ORTICES,1,0,0,4,0,0,0,0,0,0,0,0,Municipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES COLIMA-VILLA DE ALVAREZ,1,0,0,5,861.84,74463.3,0,0,0,0,0,0,Intermunicipal,Si,74,157048,25213,146965,Urbanos,Colima,Colima,6,2,51,0.805,MUY ALTO,14,3963.5,0.895,0.707,0.823
6003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ZACUALPAN II,1,0,0,4,0,114,0,0,0,0,0,0,Municipal,Si,75,21661,3253,14485,Semiurbanos,Colima,Comala,6,3,431,0.724,ALTO,15.3,2547.5,0.884,0.567,0.756
6003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ZACUALPAN 1,1,0,0,1,0,345,0,0,0,0,0,0,Municipal,Si,75,21661,3253,14485,Semiurbanos,Colima,Comala,6,3,431,0.724,ALTO,15.3,2547.5,0.884,0.567,0.756
6003,PLANTA DE TRATAMIENTO EN LA LOCALIDAD LA DE LA CAJA,1,0,0,4,0,143,83,0,0,0,0,0,Municipal,Si,75,21661,3253,14485,Semiurbanos,Colima,Comala,6,3,431,0.724,ALTO,15.3,2547.5,0.884,0.567,0.756
6003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EL REMUDADERO,1,0,0,4,0,73,0,0,0,0,0,0,Municipal,Si,75,21661,3253,14485,Semiurbanos,Colima,Comala,6,3,431,0.724,ALTO,15.3,2547.5,0.884,0.567,0.756
6003,PTAR SUCHITLAN,1,0,0,4,0,1036,828,0,0,3,0,0,Municipal,Si,75,21661,3253,14485,Semiurbanos,Colima,Comala,6,3,431,0.724,ALTO,15.3,2547.5,0.884,0.567,0.756
6003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COFRADIA DE SUCHITLAN,1,0,0,4,0,350,250,0,0,3,0,0,Municipal,Si,75,21661,3253,14485,Semiurbanos,Colima,Comala,6,3,431,0.724,ALTO,15.3,2547.5,0.884,0.567,0.756
6004,PTAR LOS LIMONES,1,0,0,4,0,43.2,21,0,0,3,0,0,Municipal,Si,76,20837,2980,14892,Semiurbanos,Colima,Coquimatlan,6,4,490,0.716,ALTO,14.8,2527,0.889,0.547,0.755
6004,PTAR PLANTA COQUIMATLAN,1,0,0,4,0,1296,903,0,0,3,0,0,Municipal,Si,76,20837,2980,14892,Semiurbanos,Colima,Coquimatlan,6,4,490,0.716,ALTO,14.8,2527,0.889,0.547,0.755
6004,EL POBLADO,1,0,0,4,0,22.5,10,0,0,3,0,0,Municipal,Si,76,20837,2980,14892,Semiurbanos,Colima,Coquimatlan,6,4,490,0.716,ALTO,14.8,2527,0.889,0.547,0.755
6004,PTAR LA SIDRA,1,0,0,4,0,22.5,10,0,0,3,0,0,Municipal,Si,76,20837,2980,14892,Semiurbanos,Colima,Coquimatlan,6,4,490,0.716,ALTO,14.8,2527,0.889,0.547,0.755
6004,PTAR PLANTA PUEBLO JUAREZ,1,359,258,4,0,1315,975,0,0,3,0,0,Municipal,Si,76,20837,2980,14892,Semiurbanos,Colima,Coquimatlan,6,4,490,0.716,ALTO,14.8,2527,0.889,0.547,0.755
6005,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""SAN JERONIMO""",1,0,0,1,0,400,380,0,0,3,0,0,Municipal,Si,77,31267,4849,23005,Semiurbanos,Colima,Cuauhtemoc,6,5,242,0.75,ALTO,12.8,2689.4,0.906,0.608,0.764
6005,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""MONTITLAN""",1,0,0,1,0,350,330,0,0,3,0,0,Municipal,Si,77,31267,4849,23005,Semiurbanos,Colima,Cuauhtemoc,6,5,242,0.75,ALTO,12.8,2689.4,0.906,0.608,0.764
6005,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""ALCARACES""",1,0,0,1,0,266,185,0,0,3,0,0,Municipal,Si,77,31267,4849,23005,Semiurbanos,Colima,Cuauhtemoc,6,5,242,0.75,ALTO,12.8,2689.4,0.906,0.608,0.764
6005,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""EL TRAPICHE""",1,0,0,1,0,85,85,0,0,3,0,0,Municipal,Si,77,31267,4849,23005,Semiurbanos,Colima,Cuauhtemoc,6,5,242,0.75,ALTO,12.8,2689.4,0.906,0.608,0.764
6005,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""ALZADA""",1,0,0,1,0,150,100,0,0,3,0,0,Municipal,Si,77,31267,4849,23005,Semiurbanos,Colima,Cuauhtemoc,6,5,242,0.75,ALTO,12.8,2689.4,0.906,0.608,0.764
6005,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""PALMILLAS""",1,0,0,1,0,150,100,0,0,3,0,0,Municipal,Si,77,31267,4849,23005,Semiurbanos,Colima,Cuauhtemoc,6,5,242,0.75,ALTO,12.8,2689.4,0.906,0.608,0.764
