plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tr_po_pl,cost_ope,pre_soci,no_agua,otra_raz,rob_maq,fal_mant,pro_dis,da_dena,en_const,ob_meam,fin_viut,no_concl,pro_enre,tra_regi_a,tra_oper_a,tra_pind_a,tra_rare_a,tra_ragr_a,tra_ince_a,tra_rotr_a,tr_po_pl_a,cost_ope_a,pre_soci_a,no_agua_a,otra_raz_a,rob_maq_a,fal_mant_a,pro_dis_a,da_dena_a,en_const_a,ob_meam_a,fin_viut_a,no_concl_a,pro_enre_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
1005,P.T.A.R. TROJES SAN CRISTOBAL,1,NA,NA,9,NA,NA,NA,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Aerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. BELMONDO,1,NA,NA,9,NA,NA,NA,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. ALCAZAR,1,NA,NA,4,5,92219.9,92219.9,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Aerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. TRES ARROYOS,1,NA,NA,9,NA,NA,NA,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. PARQUE INDUSTRIAL DEL VALLE DE AGUASCALIENTES (PIVA),1,NA,NA,6,NA,NA,NA,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. ARBOLEDAS PASEO BLANCO,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No recibe agua para tratar,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No recibe agua para tratar,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. TAPIAS VIEJAS,1,5047,16387,6,1.08,NA,NA,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. LAS JAULAS,1,NA,NA,4,NA,NA,NA,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Fosa septica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. PASEOS DE AGUASCALIENTES,1,NA,NA,8,3,94608,94608,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Aerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R.  LA CARTUJA,1,NA,NA,9,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. Q. CAMPESTRE-RUSCELLO,1,NA,NA,9,NA,NA,NA,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,P.T.A.R. PASEOS DE LAS HACIENDAS,1,NA,NA,9,NA,NA,NA,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Aerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1005,JESUS GOMEZ PORTUGAL,1,0,0,0,10,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,5,129929,9815,97524,Urbanos,Aguascalientes,Jesus Maria,1,5,297,0.742,ALTO,12.2,2611.8,0.911,0.59,0.76
1006,PLANTA EMILIANO ZAPATA,1,159265,518284,6,7.71,666,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,6,47646,4481,35351,Semiurbanos,Aguascalientes,Pabellon de Arteaga,1,6,285,0.744,ALTO,11.6,2230.6,0.916,0.61,0.736
1006,PLANTA PABELLON DE ARTEAGA,1,622784,2718561,6,NA,NA,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,6,47646,4481,35351,Semiurbanos,Aguascalientes,Pabellon de Arteaga,1,6,285,0.744,ALTO,11.6,2230.6,0.916,0.61,0.736
1007,RINCON DE ROMOS,1,893064,2777216,6,80.82,6983,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,7,57369,5264,42562,Urbanos,Aguascalientes,Rincon de Romos,1,7,361,0.733,ALTO,13.7,2400.9,0.898,0.588,0.747
1007,PLANTA SAN JACINTO,1,101567,268121,6,5.27,455,210,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,7,57369,5264,42562,Urbanos,Aguascalientes,Rincon de Romos,1,7,361,0.733,ALTO,13.7,2400.9,0.898,0.588,0.747
1007,PLANTA SAN JUAN DE LA NATURA,1,59380,148643,6,2.67,231,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,7,57369,5264,42562,Urbanos,Aguascalientes,Rincon de Romos,1,7,361,0.733,ALTO,13.7,2400.9,0.898,0.588,0.747
1007,CABECERA MUNICIPAL,1,0,0,0,8.98,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,7,57369,5264,42562,Urbanos,Aguascalientes,Rincon de Romos,1,7,361,0.733,ALTO,13.7,2400.9,0.898,0.588,0.747
1007,PLANTA PABELLON DE HIDALGO,1,110340,192504,6,6.57,568,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,7,57369,5264,42562,Urbanos,Aguascalientes,Rincon de Romos,1,7,361,0.733,ALTO,13.7,2400.9,0.898,0.588,0.747
1007,MAR NEGRO,1,0,0,0,0.8,1.8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Humedales,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,7,57369,5264,42562,Urbanos,Aguascalientes,Rincon de Romos,1,7,361,0.733,ALTO,13.7,2400.9,0.898,0.588,0.747
1008,SAN JOSE DE GRACIA,1,235181,650495,6,13.06,413032,382820,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,8,9552,956,5607,Semiurbanos,Aguascalientes,San Jose de Gracia,1,8,576,0.708,ALTO,14.3,1701.4,0.893,0.571,0.695
1008,PLANTA DE TRATAMIENTO SAN ANTONIO DE LOS RIOS-PAREDES,1,71529,124473,6,4.409166667,139510,139510,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,8,9552,956,5607,Semiurbanos,Aguascalientes,San Jose de Gracia,1,8,576,0.708,ALTO,14.3,1701.4,0.893,0.571,0.695
1008,LA CONGOJA I,1,0,0,0,0.1,1.4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Humedales,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,8,9552,956,5607,Semiurbanos,Aguascalientes,San Jose de Gracia,1,8,576,0.708,ALTO,14.3,1701.4,0.893,0.571,0.695
1009,EL PORVENIR,1,0,0,0,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,9,22485,2158,9114,Semiurbanos,Aguascalientes,Tepezala,1,9,872,0.678,MEDIO,18.7,1471,0.855,0.541,0.673
1009,CABECERA MUNICIPAL,1,0,0,0,8.76,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,9,22485,2158,9114,Semiurbanos,Aguascalientes,Tepezala,1,9,872,0.678,MEDIO,18.7,1471,0.855,0.541,0.673
1009,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,1,162108,285360,6,12,271609,271609,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,9,22485,2158,9114,Semiurbanos,Aguascalientes,Tepezala,1,9,872,0.678,MEDIO,18.7,1471,0.855,0.541,0.673
1010,PALO ALTO,1,196551,469962,6,12.7,1097,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,10,20853,1988,6307,Semiurbanos,Aguascalientes,El Llano,1,10,1183,0.652,MEDIO,20.3,1390.8,0.842,0.496,0.665
1010,LOMA DEL REFUGIO,1,20463,86870,6,0.72,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,10,20853,1988,6307,Semiurbanos,Aguascalientes,El Llano,1,10,1183,0.652,MEDIO,20.3,1390.8,0.842,0.496,0.665
1011,PASEOS DE LA PROVIDENCIA,1,110858,277145,4,14,500,NA,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,PLANTA LA RIBERA NO. 1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Aplica,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Robo de maquinaria/equipo,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Robo de maquinaria/equipo,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,URBI VILLAS DEL VERGEL,1,138004,372610,4,16,700,100,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,EL CARDONAL,1,33396,106867,4,4,38560,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,EX VINEDOS GUADALUPE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Presion social,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Presion social,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,PLANTA DE TRATAMIENTO DE SAN FRANCISCO DE LOS ROMO,1,NA,NA,2,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,LA RIBERA NO. 2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Aplica,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Robo de maquinaria/equipo,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Robo de maquinaria/equipo,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
2001,EL GALLO,1,195130.8333,312026.545,6,144.66,12498,67.89,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,NORESTE,1,54873.33333,90073.03237,6,33.57,2902,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,FRANCISCO ZARCO,1,18892.83333,30750.49917,6,1.93,167,59,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,Otro,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,MANEADERO,1,86388,133397.4006,6,10.37,896,312,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,EL SAUZAL,1,151636.0833,243726.5425,6,37.7,3258,67.93,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,EL NARANJO,1,546811.9167,850971.2981,6,479,41357,30477,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES GUADALUPE VICTORIA (KM 43),1,30135,46354,6,38.64,3339.13,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""MEXICALI I"" (COL. ZARAGOZA)",1,370635,591370,6,894.24,77262.58,NA,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""LOS ALGODONES""",1,13417,14935,6,18.67,1613.68,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EJIDO OAXACA,1,10977,17501,6,2.9,248,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""LA PUERTA""",1,10998,16589,6,4.1,355.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CIUDAD MORELOS,1,25987,31571,6,18.78,1623.38,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
