plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,tra_reut,tr_po_pl,tra_cost,raz_op_t,tra_pindo2,gasto_tra_pindo2,tra_pindo1,gasto_tra_pindo1,tra_rareo2,gasto_tra_rareo2,tra_rareo1,gasto_tra_rareo1,tra_ragro2,gasto_tra_ragro2,tra_ragro1,gasto_tra_ragro1,tra_inceo2,gasto_tra_inceo2,tra_inceo1,gasto_tra_inceo1,tra_rotro2,gasto_tra_rotro2,tra_rotro1,gasto_tra_rotro1,tra_intero2,gasto_tra_intero2,tra_intero1,gasto_tra_intero1,tra_regi_a,tra_oper_a,tra_reut_a,tr_po_pl_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
1007,PLANTA SAN JACINTO,1,101567,268121,6,5.27,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,7,57369,5264,42562,Urbanos,Aguascalientes,Rincon de Romos,1,7,361,0.733,ALTO,13.7,2400.9,0.898,0.588,0.747
1007,RINCON DE ROMOS,1,893064,2777216,6,80.82,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,7,57369,5264,42562,Urbanos,Aguascalientes,Rincon de Romos,1,7,361,0.733,ALTO,13.7,2400.9,0.898,0.588,0.747
1008,SAN JOSE DE GRACIA,1,258699,715544,2,14,1,19,450860,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza el 100%,Tanque Imhoff,No Aplica,8,9552,956,5607,Semiurbanos,Aguascalientes,San Jose de Gracia,1,8,576,0.708,ALTO,14.3,1701.4,0.893,0.571,0.695
1008,LA CONGOJA I,1,NA,NA,0,0.1,0,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,Si,No Aplica,Humedal,No Aplica,8,9552,956,5607,Semiurbanos,Aguascalientes,San Jose de Gracia,1,8,576,0.708,ALTO,14.3,1701.4,0.893,0.571,0.695
1008,PLANTA DE TRATAMIENTO SAN ANTONIO DE LOS RIOS-PAREDES,1,71529,124473,2,4.4,1,19,NA,0,NA,NA,NA,NA,NA,NA,1,4,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza el 100%,Tanque Imhoff,No Aplica,8,9552,956,5607,Semiurbanos,Aguascalientes,San Jose de Gracia,1,8,576,0.708,ALTO,14.3,1701.4,0.893,0.571,0.695
1009,SITIO DE TRATAMIENTO DE AGUAS RESIDUALES DE TEPEZALA,1,6565,12350,2,10.5,1,12,209146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza el 100%,Lodos activados,No Aplica,9,22485,2158,9114,Semiurbanos,Aguascalientes,Tepezala,1,9,872,0.678,MEDIO,18.7,1471,0.855,0.541,0.673
1010,PALO ALTO,1,NA,NA,2,NA,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,10,20853,1988,6307,Semiurbanos,Aguascalientes,El Llano,1,10,1183,0.652,MEDIO,20.3,1390.8,0.842,0.496,0.665
1010,LA LOMA DEL REFUGIO,1,NA,NA,2,NA,3,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Otro,No Aplica,10,20853,1988,6307,Semiurbanos,Aguascalientes,El Llano,1,10,1183,0.652,MEDIO,20.3,1390.8,0.842,0.496,0.665
1011,EL CARDONAL,1,4150,10970,4,5,2,12,50000,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,LA RIBERA 2,2,NA,NA,0,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,En obra por mejora/ampliacion,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,PASEOS DE LA PROVIDENCIA,2,NA,NA,0,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,En obra por mejora/ampliacion,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,EX VINEDOS GUADALUPE,2,NA,NA,0,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,En obra por mejora/ampliacion,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,LA RIBERA,2,NA,NA,0,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,En obra por mejora/ampliacion,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,CABECERA MUNICIPAL,1,38200,55400,4,20,2,12,100000,0,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,URBI VILLAS DEL VERGEL,1,14519,31800,4,20,2,12,100000,0,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
1011,POZO BRAVO,2,NA,NA,0,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Presion social,11,61997,3588,46196,Urbanos,Aguascalientes,San Francisco de los Romo,1,11,367,0.733,ALTO,13,2482.8,0.904,0.578,0.752
2001,EL SAUZAL,1,1815952,2928474,6,NA,2,12,NA,0,NA,NA,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,PLANTA NOROESTE,1,584536,945931,6,NA,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,EL NARANJO,1,5662119,8925336.92,6,NA,2,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,PLANTA MANEADERO,1,941016,1547194,6,NA,2,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,EL GALLO,1,2405410,3901690.18,6,NA,2,12,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2001,FRANCISCO ZARCO,1,249848,456252,6,NA,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,12,443807,53463,399691,Metropolitanos,Baja California,Ensenada,2,1,211,0.755,ALTO,17.7,3349,0.864,0.625,0.798
2002,GUADALUPE VICTORIA KM 43,1,38754,56264,6,NA,3,33,2341663,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Otro,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,LOS ALGODONES,1,14449,22025,6,NA,3,33,1116514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Otro,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,PLANTA DE TRATAMIENTO ZARAGOZA,1,598915,868477,6,NA,2,12,57805279,0,1,382.07,NA,NA,1,6,NA,NA,1,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL ITM,1,NA,NA,7,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Otro publico,Si,No Aplica,No Aplica,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,PLANTA DE TRATAMIENTO LAS ARENITAS,1,151942,227913,6,NA,2,33,61915259,0,1,0.36,NA,NA,NA,NA,NA,NA,1,232.7,NA,NA,NA,NA,NA,NA,1,792.8,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Otro,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,LA PUERTA,1,12419,20189,6,NA,3,12,187091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,ESTACION COAHUILA,1,12997,20101,6,NA,3,33,585415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Otro,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,ALFREDO V. BONFIL,1,7854,12937,6,NA,3,12,36211,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL U.A.B.C.,1,NA,NA,7,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Otro publico,Si,No Aplica,No Aplica,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,SAN FELIPE,1,40507,66893,6,NA,2,33,2456332,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Otro,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,OAXACA,1,9814,16737,6,NA,3,12,168985,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,PLANTA DE TRATAMIENTO CETYS,1,16492,26368,6,NA,1,12,1031208,0,NA,NA,NA,NA,NA,NA,1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza el 100%,Lodos activados,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2002,CIUDAD MORELOS,1,23993,36347,6,NA,3,33,1201007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Otro,No Aplica,13,1049792,122934,966003,Metropolitanos,Baja California,Mexicali,2,2,79,0.791,ALTO,11.5,3463.9,0.917,0.673,0.803
2003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE TECATE,1,1707080,2943724,6,NA,2,14,18833302.6,0,NA,NA,NA,NA,1,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,56.5,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Filtro percolador,No Aplica,14,108440,11535,93564,Urbanos,Baja California,Tecate,2,3,152,0.767,ALTO,15.5,3354.6,0.883,0.641,0.798
2003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL CERESO EL HONGO,1,124915,255298,6,NA,2,12,3386124.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.02,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,14,108440,11535,93564,Urbanos,Baja California,Tecate,2,3,152,0.767,ALTO,15.5,3354.6,0.883,0.641,0.798
2004,PLANTA INTERNACIONAL DE TRATAMIENTO DE AGUAS RESIDUALES,1,4856574,5352231,7,NA,2,12,36251231,0,NA,NA,NA,NA,1,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Otro publico,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LAS MARAVILLAS,1,251075,425353,6,NA,3,20,1951764,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Laguna anaerobia,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,ING. ARTURO HERRERA SOLIS,1,3258958,8914682,6,NA,2,12,30620464,0,NA,NA,NA,NA,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.05,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,URBI VILLA DEL PRADO,1,508816,1148519,6,NA,3,1,3592402,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Pretratamiento,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,CAR,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,HACIENDA LAS FLORES,2,NA,NA,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,No recibe agua para tratar,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,SANTA FE,1,348558,902615,6,NA,2,12,2865590,0,1,1.5,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,PORTICOS DE SAN ANTONIO,1,128360,466343,6,NA,3,12,2739726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,NATURA,1,507142,1706904,6,NA,2,12,5262080,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,LOS VALLES,2,NA,NA,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,No recibe agua para tratar,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,LA MORITA,1,2357460,6325188,6,NA,2,12,27391698,0,NA,NA,NA,NA,1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38.5,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,SAN ANTONIO DEL MAR,1,34978,128870,6,NA,3,12,1397697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,VALLE DE SAN PEDRO,1,742321,1855802.5,6,NA,3,12,72888,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Lodos activados,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,LAS DELICIAS,1,NA,NA,0,NA,0,32,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,Si,No Aplica,Terciario,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2004,PLANTA DE TRATAMIENTO SAN ANTONIO DE LOS BUENOS,1,504843,1933318,6,NA,2,20,12619986,0,NA,NA,NA,NA,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Laguna anaerobia,No Aplica,15,1922523,169282,1893361,Metropolitanos,Baja California,Tijuana,2,4,90,0.786,ALTO,10.3,3577.1,0.927,0.647,0.808
2005,ROSARITO NORTE,1,854280,2122685,6,210,2,23,10506868,0,NA,NA,NA,NA,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Humedal,No Aplica,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,PUERTO NUEVO,1,77410,209007,6,2,3,23,227817.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Humedal,No Aplica,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,VISTA MARINA,1,152698,413811.58,6,2,3,23,451054.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Humedal,No Aplica,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
2005,ROSARITO 1,1,500150,1742650,6,120,2,23,7353270,0,NA,NA,NA,NA,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza solo una fraccion,Humedal,No Aplica,16,126890,14292,109884,Urbanos,Baja California,Playas de Rosarito,2,5,210,0.756,ALTO,16,3060.4,0.879,0.626,0.784
3001,LAGUNA DE OXIDACION ZONA SUR (VIVERO),1,18897,64130,4,35,1,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE BENITO JUAREZ,1,171,1820,4,1,3,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE VILLA IGNACIO ZARAGOZA,1,139,628,4,1,3,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA OXIDACION ZONA PONIENTE (BATALLON),1,14001,52683,4,45,1,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION DE VILLA MORELOS,1,108,561,4,1,3,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,LAGUNA DE OXIDACION DE CD. INSURGENTES,1,6784,26894,4,20,3,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
3001,PLANTA DE TRATAMIENTO DE PUERTO SAN CARLOS,1,1939,9892,4,6,3,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Laguna anaerobia,No Aplica,18,73021,9649,58680,Urbanos,Baja California Sur,Comondu,3,1,336,0.736,ALTO,20.3,2987.2,0.842,0.607,0.78
